site,dataset,sub,task,run,suffix,shape,pixdim,tr,num_trs,dur,path
SBL,SBL,0051574,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051574/anat/sub-0051574_T1w.nii.gz
SBL,SBL,0051574,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051574/func/sub-0051574_task-rest_run-1_bold.nii.gz
SBL,SBL,0051575,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051575/anat/sub-0051575_T1w.nii.gz
SBL,SBL,0051575,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051575/func/sub-0051575_task-rest_run-1_bold.nii.gz
SBL,SBL,0051576,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051576/anat/sub-0051576_T1w.nii.gz
SBL,SBL,0051576,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051576/func/sub-0051576_task-rest_run-1_bold.nii.gz
SBL,SBL,0051577,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051577/anat/sub-0051577_T1w.nii.gz
SBL,SBL,0051577,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051577/func/sub-0051577_task-rest_run-1_bold.nii.gz
SBL,SBL,0051578,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051578/anat/sub-0051578_T1w.nii.gz
SBL,SBL,0051578,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051578/func/sub-0051578_task-rest_run-1_bold.nii.gz
SBL,SBL,0051579,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051579/anat/sub-0051579_T1w.nii.gz
SBL,SBL,0051579,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051579/func/sub-0051579_task-rest_run-1_bold.nii.gz
SBL,SBL,0051580,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051580/anat/sub-0051580_T1w.nii.gz
SBL,SBL,0051580,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051580/func/sub-0051580_task-rest_run-1_bold.nii.gz
SBL,SBL,0051581,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051581/anat/sub-0051581_T1w.nii.gz
SBL,SBL,0051581,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051581/func/sub-0051581_task-rest_run-1_bold.nii.gz
SBL,SBL,0051582,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051582/anat/sub-0051582_T1w.nii.gz
SBL,SBL,0051582,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051582/func/sub-0051582_task-rest_run-1_bold.nii.gz
SBL,SBL,0051583,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051583/anat/sub-0051583_T1w.nii.gz
SBL,SBL,0051583,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051583/func/sub-0051583_task-rest_run-1_bold.nii.gz
SBL,SBL,0051584,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051584/anat/sub-0051584_T1w.nii.gz
SBL,SBL,0051584,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051584/func/sub-0051584_task-rest_run-1_bold.nii.gz
SBL,SBL,0051585,,,T1w,"[256, 256, 170]","[1.0, 1.0, 1.0]",,,,SBL/sub-0051585/anat/sub-0051585_T1w.nii.gz
SBL,SBL,0051585,rest,1,bold,"[80, 80, 38]","[2.75, 2.75, 2.98]",2.2,200.0,440.00000000000006,SBL/sub-0051585/func/sub-0051585_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050182,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050182/anat/sub-0050182_T1w.nii.gz
SDSU,SDSU,0050182,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050182/func/sub-0050182_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050183,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050183/anat/sub-0050183_T1w.nii.gz
SDSU,SDSU,0050183,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050183/func/sub-0050183_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050184,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050184/anat/sub-0050184_T1w.nii.gz
SDSU,SDSU,0050184,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050184/func/sub-0050184_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050185,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050185/anat/sub-0050185_T1w.nii.gz
SDSU,SDSU,0050185,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050185/func/sub-0050185_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050186,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050186/anat/sub-0050186_T1w.nii.gz
SDSU,SDSU,0050186,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050186/func/sub-0050186_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050187,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050187/anat/sub-0050187_T1w.nii.gz
SDSU,SDSU,0050187,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050187/func/sub-0050187_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050188,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050188/anat/sub-0050188_T1w.nii.gz
SDSU,SDSU,0050188,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050188/func/sub-0050188_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050189,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050189/anat/sub-0050189_T1w.nii.gz
SDSU,SDSU,0050189,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050189/func/sub-0050189_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050190,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050190/anat/sub-0050190_T1w.nii.gz
SDSU,SDSU,0050190,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050190/func/sub-0050190_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050191,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050191/anat/sub-0050191_T1w.nii.gz
SDSU,SDSU,0050191,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050191/func/sub-0050191_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050192,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050192/anat/sub-0050192_T1w.nii.gz
SDSU,SDSU,0050192,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050192/func/sub-0050192_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050193,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050193/anat/sub-0050193_T1w.nii.gz
SDSU,SDSU,0050193,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050193/func/sub-0050193_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050194,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050194/anat/sub-0050194_T1w.nii.gz
SDSU,SDSU,0050194,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050194/func/sub-0050194_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050195,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050195/anat/sub-0050195_T1w.nii.gz
SDSU,SDSU,0050195,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050195/func/sub-0050195_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050196,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050196/anat/sub-0050196_T1w.nii.gz
SDSU,SDSU,0050196,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050196/func/sub-0050196_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050197,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050197/anat/sub-0050197_T1w.nii.gz
SDSU,SDSU,0050197,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050197/func/sub-0050197_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050198,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050198/anat/sub-0050198_T1w.nii.gz
SDSU,SDSU,0050198,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050198/func/sub-0050198_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050199,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050199/anat/sub-0050199_T1w.nii.gz
SDSU,SDSU,0050199,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050199/func/sub-0050199_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050200,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050200/anat/sub-0050200_T1w.nii.gz
SDSU,SDSU,0050200,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050200/func/sub-0050200_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050201,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050201/anat/sub-0050201_T1w.nii.gz
SDSU,SDSU,0050201,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050201/func/sub-0050201_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050202,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050202/anat/sub-0050202_T1w.nii.gz
SDSU,SDSU,0050202,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050202/func/sub-0050202_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050203,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050203/anat/sub-0050203_T1w.nii.gz
SDSU,SDSU,0050203,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050203/func/sub-0050203_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050204,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050204/anat/sub-0050204_T1w.nii.gz
SDSU,SDSU,0050204,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050204/func/sub-0050204_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050205,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050205/anat/sub-0050205_T1w.nii.gz
SDSU,SDSU,0050205,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050205/func/sub-0050205_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050206,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050206/anat/sub-0050206_T1w.nii.gz
SDSU,SDSU,0050206,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050206/func/sub-0050206_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050207,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050207/anat/sub-0050207_T1w.nii.gz
SDSU,SDSU,0050207,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050207/func/sub-0050207_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050208,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050208/anat/sub-0050208_T1w.nii.gz
SDSU,SDSU,0050208,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050208/func/sub-0050208_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050209,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050209/anat/sub-0050209_T1w.nii.gz
SDSU,SDSU,0050209,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050209/func/sub-0050209_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050210,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050210/anat/sub-0050210_T1w.nii.gz
SDSU,SDSU,0050210,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050210/func/sub-0050210_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050211,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050211/anat/sub-0050211_T1w.nii.gz
SDSU,SDSU,0050211,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050211/func/sub-0050211_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050212,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050212/anat/sub-0050212_T1w.nii.gz
SDSU,SDSU,0050212,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050212/func/sub-0050212_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050213,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050213/anat/sub-0050213_T1w.nii.gz
SDSU,SDSU,0050213,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050213/func/sub-0050213_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050214,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050214/anat/sub-0050214_T1w.nii.gz
SDSU,SDSU,0050214,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050214/func/sub-0050214_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050215,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050215/anat/sub-0050215_T1w.nii.gz
SDSU,SDSU,0050215,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050215/func/sub-0050215_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050216,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050216/anat/sub-0050216_T1w.nii.gz
SDSU,SDSU,0050216,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050216/func/sub-0050216_task-rest_run-1_bold.nii.gz
SDSU,SDSU,0050217,,,T1w,"[172, 256, 256]","[1.0, 1.0, 1.0]",,,,SDSU/sub-0050217/anat/sub-0050217_T1w.nii.gz
SDSU,SDSU,0050217,rest,1,bold,"[64, 64, 42]","[3.44, 3.44, 3.4]",2.0,180.0,360.0,SDSU/sub-0050217/func/sub-0050217_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051160,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051160/anat/sub-0051160_T1w.nii.gz
Stanford,Stanford,0051160,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,180.0,360.0,Stanford/sub-0051160/func/sub-0051160_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051161,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051161/anat/sub-0051161_T1w.nii.gz
Stanford,Stanford,0051161,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,180.0,360.0,Stanford/sub-0051161/func/sub-0051161_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051162,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051162/anat/sub-0051162_T1w.nii.gz
Stanford,Stanford,0051162,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,180.0,360.0,Stanford/sub-0051162/func/sub-0051162_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051163,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051163/anat/sub-0051163_T1w.nii.gz
Stanford,Stanford,0051163,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,180.0,360.0,Stanford/sub-0051163/func/sub-0051163_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051164,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051164/anat/sub-0051164_T1w.nii.gz
Stanford,Stanford,0051164,rest,1,bold,"[64, 64, 29]","[3.12, 3.13, 4.5]",2.0,180.0,360.0,Stanford/sub-0051164/func/sub-0051164_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051165,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051165/anat/sub-0051165_T1w.nii.gz
Stanford,Stanford,0051165,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,180.0,360.0,Stanford/sub-0051165/func/sub-0051165_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051166,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051166/anat/sub-0051166_T1w.nii.gz
Stanford,Stanford,0051166,rest,1,bold,"[64, 64, 29]","[3.12, 3.13, 4.5]",2.0,240.0,480.0,Stanford/sub-0051166/func/sub-0051166_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051167,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051167/anat/sub-0051167_T1w.nii.gz
Stanford,Stanford,0051167,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,181.0,362.0,Stanford/sub-0051167/func/sub-0051167_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051168,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051168/anat/sub-0051168_T1w.nii.gz
Stanford,Stanford,0051168,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,180.0,360.0,Stanford/sub-0051168/func/sub-0051168_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051169,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051169/anat/sub-0051169_T1w.nii.gz
Stanford,Stanford,0051169,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,180.0,360.0,Stanford/sub-0051169/func/sub-0051169_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051170,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051170/anat/sub-0051170_T1w.nii.gz
Stanford,Stanford,0051170,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,180.0,360.0,Stanford/sub-0051170/func/sub-0051170_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051171,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051171/anat/sub-0051171_T1w.nii.gz
Stanford,Stanford,0051171,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,180.0,360.0,Stanford/sub-0051171/func/sub-0051171_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051172,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051172/anat/sub-0051172_T1w.nii.gz
Stanford,Stanford,0051172,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,180.0,360.0,Stanford/sub-0051172/func/sub-0051172_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051173,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051173/anat/sub-0051173_T1w.nii.gz
Stanford,Stanford,0051173,rest,1,bold,"[64, 64, 29]","[3.13, 3.12, 4.5]",2.0,180.0,360.0,Stanford/sub-0051173/func/sub-0051173_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051174,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051174/anat/sub-0051174_T1w.nii.gz
Stanford,Stanford,0051174,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,240.0,480.0,Stanford/sub-0051174/func/sub-0051174_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051175,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051175/anat/sub-0051175_T1w.nii.gz
Stanford,Stanford,0051175,rest,1,bold,"[64, 64, 29]","[3.44, 3.44, 4.5]",2.0,180.0,360.0,Stanford/sub-0051175/func/sub-0051175_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051176,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051176/anat/sub-0051176_T1w.nii.gz
Stanford,Stanford,0051176,rest,1,bold,"[64, 64, 29]","[3.44, 3.44, 4.5]",2.0,180.0,360.0,Stanford/sub-0051176/func/sub-0051176_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051177,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051177/anat/sub-0051177_T1w.nii.gz
Stanford,Stanford,0051177,rest,1,bold,"[64, 64, 29]","[3.44, 3.44, 4.5]",2.0,180.0,360.0,Stanford/sub-0051177/func/sub-0051177_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051178,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051178/anat/sub-0051178_T1w.nii.gz
Stanford,Stanford,0051178,rest,1,bold,"[64, 64, 29]","[3.44, 3.44, 4.5]",2.0,180.0,360.0,Stanford/sub-0051178/func/sub-0051178_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051179,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051179/anat/sub-0051179_T1w.nii.gz
Stanford,Stanford,0051179,rest,1,bold,"[64, 64, 29]","[3.44, 3.44, 4.5]",2.0,180.0,360.0,Stanford/sub-0051179/func/sub-0051179_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051180,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051180/anat/sub-0051180_T1w.nii.gz
Stanford,Stanford,0051180,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,240.0,480.0,Stanford/sub-0051180/func/sub-0051180_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051181,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051181/anat/sub-0051181_T1w.nii.gz
Stanford,Stanford,0051181,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,240.0,480.0,Stanford/sub-0051181/func/sub-0051181_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051182,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051182/anat/sub-0051182_T1w.nii.gz
Stanford,Stanford,0051182,rest,1,bold,"[64, 64, 29]","[3.12, 3.13, 4.5]",2.0,240.0,480.0,Stanford/sub-0051182/func/sub-0051182_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051183,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051183/anat/sub-0051183_T1w.nii.gz
Stanford,Stanford,0051183,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,240.0,480.0,Stanford/sub-0051183/func/sub-0051183_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051184,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051184/anat/sub-0051184_T1w.nii.gz
Stanford,Stanford,0051184,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,240.0,480.0,Stanford/sub-0051184/func/sub-0051184_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051185,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051185/anat/sub-0051185_T1w.nii.gz
Stanford,Stanford,0051185,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,240.0,480.0,Stanford/sub-0051185/func/sub-0051185_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051186,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051186/anat/sub-0051186_T1w.nii.gz
Stanford,Stanford,0051186,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,240.0,480.0,Stanford/sub-0051186/func/sub-0051186_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051187,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051187/anat/sub-0051187_T1w.nii.gz
Stanford,Stanford,0051187,rest,1,bold,"[64, 64, 29]","[3.12, 3.12, 4.5]",2.0,240.0,480.0,Stanford/sub-0051187/func/sub-0051187_task-rest_run-1_bold.nii.gz
Stanford,Stanford,0051188,,,T1w,"[256, 132, 256]","[0.86, 1.5, 0.86]",,,,Stanford/sub-0051188/anat/sub-0051188_T1w.nii.gz
